confidence,recommended_specialty,source,current_specialty,changed,google_category_raw,name,area,rating,reviews,place_id
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,كراج اوتو عباس,الشويخ الصناعية 1,4.4,266,ChIJldqsGGGbzz8RoOlImuMjuwk
HIGH,ميكانيكا,google_category,قير وفتيس,YES,ورشة ميكانيكا سيارات,كراج الباخرة الشويخ,الشويخ الصناعية 1,4.1,117,ChIJWRbo_USbzz8R2kmB6rj_eGo
HIGH,ميكانيكا,google_category,ميكانيكا,,ورشة ميكانيكا سيارات,كراج دبي التقني لتصليح السيارات,الشويخ الصناعية 2,4.4,41,ChIJQdA-HMKazz8R8ZAEV9UT-q4
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,White Bear Garage - قراج الدب الأبيض,الشويخ الصناعية 1,4.6,28,ChIJw5bHqLmbzz8R-q7suiAWIR0
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,Super speed Garage,الشويخ الصناعية 3,4.4,21,ChIJS3SHj76azz8RRCPnUloLL1w
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,Garage European Auto Car كراج السيارات الأوروبية للسيارات,الشويخ الصناعية 3,4.6,18,ChIJnbbaXrWbzz8Ru34vzmmakMU
HIGH,ميكانيكا,google_category,كهرباء سيارات,YES,ورشة ميكانيكا سيارات,جسار تكييف وميكانيك وكهرباء,الشويخ الصناعية 3,4.2,18,ChIJu5jCvIqbzz8Ry52CGXf9Hvk
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,كراج فايبر,الشويخ الصناعية 2,4.7,16,ChIJY2UwdF2bzz8RCa3-iwIDBHY
HIGH,ميكانيكا,google_category,كمبيوتر وتشخيص,YES,ميكانيكي,Euro Tune Performance,الشويخ الصناعية 1,5.0,14,ChIJ2Zf4Pb2bzz8RXz2z9dA31Qk
HIGH,ميكانيكا,google_category,بودي وصبغ,YES,ورشة ميكانيكا سيارات,كراج سنايبر صبغ وحدادة وميكانيكا وحماية تغيم حراري,الشويخ الصناعية 2,4.4,14,ChIJvxGTVK2bzz8R6K-GiVg3ia8
HIGH,ميكانيكا,google_category,ميكانيكا,,ورشة ميكانيكا سيارات,كراج اوراسكو لتصليح السيارات,الشويخ الصناعية 3,4.1,13,ChIJ19-ED7Sbzz8RE8Y08dqvaZk
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,Lulua Al-Khaleej Auto Mechanics for German cars,الشويخ الصناعية 3,4.8,11,ChIJ75rDIDmbzz8RNDEpJvpw3vI
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,كراج عادل الكندري,الشويخ الصناعية 3,5.0,10,ChIJcbOyGQCbzz8RMNQjQycR0_g
HIGH,ميكانيكا,google_category,كمبيوتر وتشخيص,YES,ميكانيكي,Major performance Garage,الشويخ الصناعية 1,4.9,10,ChIJYaBnOACbzz8RIFSXaFjrk4s
HIGH,ميكانيكا,google_category,فرامل,YES,ميكانيكي,كراج الأفضل لتصليح السيارات,الشويخ الصناعية 1,4.6,9,ChIJRSxlu8ubzz8RIy4zC1Oj0h4
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,Raju Land Rover Mechanic راجو لینڈ روور مِستری,الشويخ الصناعية,4.6,9,ChIJa2im3kSbzz8RYLk93sS6qoU
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,مخرطة مبارك السلطان,الشويخ الصناعية 3,4.4,8,ChIJoR8dC7Gbzz8RNNJd5wPgVRs
HIGH,ميكانيكا,google_category,كهرباء سيارات,YES,خدمة إصلاح رادياتير السيارة,كهربائي جعفر JAFAR CAR ELECTRICAL A/C & MECHANIC SHOP,الشويخ الصناعية 3,5.0,7,ChIJv1zLJgCbzz8RKXfuRdEhW5w
HIGH,ميكانيكا,google_category,كهرباء سيارات,YES,ميكانيكي,Abdullah AL Kandri Al Wataniya Electrical Car Repair Co,الشويخ الصناعية,4.5,6,ChIJa9ocAYqbzz8R7oIm1iQxur4
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,ميكانيكي سيارات م . سلطان,الشويخ الصناعية 3,4.3,6,ChIJlRHoW1Obzz8Rb5vrNT0KtQ4
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,جي اوتو,الشويخ الصناعية 3,5.0,4,ChIJAz0TP9ybzz8R-DW7mBlqnaY
HIGH,ميكانيكا,google_category,فرامل,YES,خدمة إصلاح الرادياتير,كراج منصور راديترات,الشويخ الصناعية 1,4.3,6,ChIJN1hUUOObzz8R0uch2H5wC7k
HIGH,ميكانيكا,google_category,قير وفتيس,YES,ورشة ميكانيكا سيارات,لتصليح تجفيت تصفيه مكاين قيرات,الشويخ الصناعية 2,4.8,5,ChIJJw0ddMSazz8R8zqZ5-njzvA
HIGH,ميكانيكا,google_category,كهرباء سيارات,YES,ميكانيكي,Al Noor Automotive electricals النور لكهرباء السيارات,الشويخ الصناعية,5.0,4,ChIJD6wWdQCbzz8RWBouTRdBAno
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,كراج اصايل الخليج اخصائي بككسات ودبلات,الشويخ الصناعية 2,5.0,4,ChIJpYRxYIObzz8R33Iv113CWwU
HIGH,ميكانيكا,google_category,ميكانيكا,,ورشة ميكانيكا سيارات,كراج علي بلاتينيوم ميكانيكي تصليح سيارات,الشويخ الصناعية 2,4.3,4,ChIJCQRGZX2bzz8Rp0SveecS4Ng
HIGH,ميكانيكا,google_category,قير وفتيس,YES,ميكانيكي,طلباتك نت قطع غيار سيارات بريك قيرات مكاين,الشويخ الصناعية 2,4.7,3,ChIJnZ0JHMCazz8RBfLI_DKv_oY
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,كراج وسام ‏​‏​​السلام لتصليح السيارات,الشويخ الصناعية 1,5.0,2,ChIJoa5_Uvubzz8RO1oKLiPb9S4
HIGH,ميكانيكا,google_category,ميكانيكا,,ورشة ميكانيكا,مخرطة عبير الكويت,الشويخ الصناعية 2,5.0,2,ChIJgzfNsXqbzz8RbTcMveNuY7M
HIGH,ميكانيكا,google_category,ميكانيكا,,ورشة ميكانيكا سيارات,كراج تصليح السيارات Go,الشويخ الصناعية 2,4.0,2,ChIJgciyC_abzz8RlLb6CMR8L1s
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,كراج يصلح يوكن تاهو,الشويخ الصناعية 1,5.0,1,ChIJO6l_s8aazz8R8Z_Q_ZNhaQA
HIGH,ميكانيكا,google_category,تواير وبنشر,YES,ميكانيكي,بنشر ماستر,الشويخ الصناعية 1,5.0,1,ChIJeRzoz3Cbzz8RkukAyprfjyI
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,ميكانيكي ارشد محترم,مدينة الكويت,5.0,1,ChIJV5ylbwCbzz8R3cOGYDWQE10
HIGH,ميكانيكا,google_category,كهرباء سيارات,YES,ميكانيكي,مركز أر تي لتصليح ميكانيك وكهرباء السيارات الالماني والامريكي,الشويخ الصناعية 2,,0,ChIJKbKeXl6bzz8RWwjnVZ6cMtc
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,Al Mawaddah Garage CO.,الري (قريب من الشويخ),,0,ChIJdfSTMgCbzz8RE1mVbKfbnmQ
HIGH,ميكانيكا,google_category,تكييف,YES,مهندس ميكانيكي,Avenues phase 3&4 central Air conditioning plant room,الشويخ الصناعية 3,,0,ChIJO73xJwCbzz8RDvzbVvkHfww
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,لتصليح السيارات حولي,حولي,3.5,4,ChIJvVA_EYqczz8RvU7NovaZxC8
HIGH,ميكانيكا,google_category,تواير وبنشر,YES,ورشة ميكانيكا سيارات,بنشر متنقل ورشة متنقلة كراج الشعله اصلاح السيارات خدمة طرق خدمة منازل خدمة بر,الرميثية,4.8,19,ChIJddrFLNKdzz8Rxes1T4Djoco
HIGH,ميكانيكا,google_category,تواير وبنشر,YES,ورشة ميكانيكا سيارات,كهرباء وبنشر فواد ناصرFoad al naser Garages,السالمية,5.0,3,ChIJgyLZVUedzz8R1Bpr_MBhNtQ
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,BMW الغانم - خدمة الشهداء,قرطبة,4.5,15,ChIJ1ZupQpKfzz8RA14Ey92Sr00
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,SEAGULL Auto Workshop,السالمية,4.4,9,ChIJfWAUDQSdzz8RTMO9GpR_-b4
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,Jeba Nadar Car Mechanic shop,جليب الشيوخ,3.0,1,ChIJnw9fDIiZzz8R_FNu-xOW5fM
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,كراج اوتو سيرفس الذهبى لتصليح السيارات,الري,4.8,5,ChIJc8RCEMSbzz8R3pvrH0NXfek
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,AMAN WORKSHOP FARWANIYA,الفروانية,5.0,6,ChIJC9gyMQCbzz8R29LUIqnWqjs
HIGH,ميكانيكا,google_category,ميكانيكا,,ورشة ميكانيكا سيارات,BANGLADESH GARAGE farwaniya kuwait,الفروانية,0.0,0,ChIJWQOhtK2bzz8RLlvkmb2HH6w
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,شوقي ميكانيكي,الفروانية,4.6,23,ChIJ7_VWplebzz8RIr6oBVXsop4
HIGH,ميكانيكا,google_category,تواير وبنشر,YES,ميكانيكي,بنشر بشاير البركة,خيطان,4.3,29,ChIJv64bVWabzz8RllMOjQDo7-E
HIGH,ميكانيكا,google_category,تواير وبنشر,YES,ورشة ميكانيكا سيارات,بنشر شباب القاهرة,الفروانية,5.0,1,ChIJO_VhT66bzz8RuPpHJH34Q4c
HIGH,ميكانيكا,google_category,تواير وبنشر,YES,ورشة ميكانيكا سيارات,كهرباء وبنشر المنار الذهبي,الفروانية,3.7,3,ChIJO9qlZ_Obzz8R3LYLbMkBYuw
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,AMGKWT,الري,4.4,25,ChIJLbqYaVSbzz8RVFJRoyD9duE
HIGH,ميكانيكا,google_category,ميكانيكا,,ورشة ميكانيكا سيارات,كراج أعيان الأحمدي,شرق الأحمدي,4.0,86,ChIJTcZMBwCozz8RlssVoey5O1o
HIGH,ميكانيكا,google_category,ميكانيكا,,ورشة ميكانيكا,Machine Shop Nasser AlGhamlas Engineering Lathe,شرق الأحمدي,4.7,44,ChIJX6Qs9vsHzz8Rll08wii1ZaI
HIGH,ميكانيكا,google_category,تكييف,YES,مقاول أجهزة ميكانيكية,Kuwait Heat Transfer Co.,شرق الأحمدي,4.8,37,ChIJ25tk8L2azz8RUvCdg0yJFr8
HIGH,ميكانيكا,google_category,ميكانيكا,,ورشة ميكانيكا,East Ahmadi Machine Shop,شرق الأحمدي,5.0,1,ChIJy3_CpQ8Hzz8RVYA5bM8HowM
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,كراج أبو أحمد الشامي,شرق الأحمدي,4.8,8,ChIJrXkFmPwHzz8RYYB9EMHfy0o
HIGH,ميكانيكا,google_category,تواير وبنشر,YES,ورشة ميكانيكا سيارات,بنشر جمعية النعيم,الجهراء،,3.8,132,ChIJfURtSf31zz8Rse9z2PqnqPA
HIGH,ميكانيكا,google_category,ميكانيكا,,ورشة ميكانيكا سيارات,CAM GARAGE,الجهراء المنطقة الصناعية قطعه 1,5.0,2,ChIJ3ZKMf8H3zz8RsH09K7hfArM
HIGH,ميكانيكا,google_category,رادياتير,YES,خدمة إصلاح الرادياتير,ورشة تصليح راديتر السيارات (مؤسسة مكة المكرمة),الجهراء المنطقة الصناعية قطعه 1,5.0,1,ChIJszWRRQv3zz8RYtRQ3AfyWy8
HIGH,ميكانيكا,google_category,ميكانيكا,,ميكانيكي,Nuzha Garage,النزهة,3.3,6,ChIJUzsUNsebzz8R-sL3Iih8OqI
HIGH,ميكانيكا,google_category,قير وفتيس,YES,ميكانيكي,ورشه طرمبه يدة قير,حولي,5.0,3,ChIJBx9h6JGczz8RCJYSb2yPDLw
HIGH,ميكانيكا,google_category,قير وفتيس,YES,ورشة ميكانيكا سيارات,كراج بريمير كار كيرGarage premier car care,الشويخ الصناعية,4.9,15,ChIJLzP04NKbzz8RcN6xlDjGflU
HIGH,ميكانيكا,google_category,قير وفتيس,YES,ورشة ميكانيكا سيارات,كراج محرك ماكينه جير,الشويخ الصناعية,0.0,0,ChIJi_Lj1pWbzz8R_JV4tuHKTU4
HIGH,ميكانيكا,google_category,قير وفتيس,YES,ورشة ميكانيكا سيارات,JAGUAR RANG ROVER,اسطبلات الجهراء,0.0,0,ChIJNfIGIupVxT8R6kDBgc_pOrI
HIGH,ميكانيكا,google_category,قير وفتيس,YES,خدمة إعادة بناء المحرك,Noor express garage Kuwait,الشويخ الصناعية,5.0,2,ChIJn1L5fACbzz8RGV5O8Xa8QQM
HIGH,ميكانيكا,google_category,قير وفتيس,YES,ميكانيكي,Titan Auto Solutions Co,شرق الأحمدي,5.0,2,ChIJoSj4GyMHzz8RXbU5PawwAPw
HIGH,ميكانيكا,google_category,قير وفتيس,YES,ميكانيكي,كراج الجيرات متنقل,الفحيحيل,3.0,2,ChIJ9f1LjoQHzz8Rthk52cdsP5A
HIGH,ميكانيكا,google_category,كمبيوتر وتشخيص,YES,ورشة ميكانيكا سيارات,كراج بنميرا لاصلاح و تجديد معاونات هيدروليك سيارات,الشويخ الصناعية,4.2,6,ChIJe0YHjdebzz8RPp3xcMExPeM
HIGH,ميكانيكا,google_category,بطاريات,YES,ميكانيكي,كهرباء الخطيب,الفروانية,4.3,92,ChIJjfN8r5qbzz8R4QuNZACZrfg
HIGH,ميكانيكا,google_category,دواسر وفرش,YES,ميكانيكي,كراج نيو اوتو كير لتصليح السيارات,الري,4.8,22,ChIJPfT4dzSbzz8RUTfTgrfb36s
HIGH,ميكانيكا,google_category,بودي وصبغ,YES,ميكانيكي,"ALGHEMLAS COMPANY FOR CAR ENGINES REPAIRING AC, DENTING AND PAINTIGN",شرق الأحمدي,5.0,1,ChIJq5tDXAAHzz8R7gK0WdGKVGw
HIGH,ميكانيكا,google_category,فرامل,YES,ورشة ميكانيكا سيارات,كراج الديري,الشويخ الصناعية,3.7,3,ChIJEy_U9zybzz8RM9RWdzq6lkM
HIGH,وكيل,google_category,وكيل,,مورد سيارات شيفروليه,شفروليه الغانم - خدمة الشويخ,الشويخ الصناعية 1,4.2,1857,ChIJaWZorsuazz8RGNbh7yDzox0
HIGH,وكيل,google_category,وكيل,,مورد سيارات نيسان,نيسان البابطين - خدمة الشويخ,الشويخ الصناعية 1,3.9,941,ChIJ7xdAy-mazz8RwNAMgAYdGOs
HIGH,وكيل,google_category,وكيل,,موزع مرسيدس بنز,مرسيدس الملا - معرض افنيوز,الري (قريب من الشويخ),4.5,59,ChIJ8afRMFCFzz8R9vS2pGXwG2s
HIGH,وكيل,google_category,دواسر وفرش,YES,تاجر سيارات,TopGear,الري (قريب من الشويخ),3.9,10,ChIJqzUtBc2bzz8R7VHMk07S5N4
HIGH,وكيل,google_category,كمبيوتر وتشخيص,YES,تاجر سيارات,السليم موتورز,الري,4.2,47,ChIJSWTFTdqbzz8RnGObmVQjUjs
HIGH,وكيل,google_category,ونش وسحب,YES,تاجر سيارات,AutoMAK Car Service - شركة أوتوماك للسيارات جراج الأحمدى,شرق الأحمدي,3.9,387,ChIJKd9h_P8Hzz8Rsteb58tYRiQ
HIGH,وكيل,google_category,قير وفتيس,YES,وكالة تاتا موتورز,"Al Zayani Tata Service Centre, Ahmadi",شرق الأحمدي,3.7,94,ChIJD2WcE_cHzz8RMFQCExbLTYw
HIGH,وكيل,google_category,وكيل,,مورد سيارات لكزس,معرض الريادة للسيارات,غرب ابو فطيرة الحرفية,4.0,42,ChIJsRlccFmgzz8RJqlm3h8Fm-Q
HIGH,وكيل,google_category,قير وفتيس,YES,مورد سيارات نيسان,كراج نيسان -,الكويت,4.3,4,ChIJHXavd9gJ0D8RC19MLXvNzQw
HIGH,وكيل,google_category,بيع وشراء,YES,مزاد السيارات,مؤسسه الريان لسيارات,غرب ابو فطيرة الحرفية,5.0,1,ChIJMxOeLfOhzz8R8423tAt2f7g
HIGH,وكيل,google_category,ميكانيكا,YES,تاجر سيارات,معرض اديشن موتورز للسيارات,غرب ابو فطيرة الحرفية,5.0,4,ChIJo8Dxgcihzz8RRe5dhLrgAKk
HIGH,وكيل,google_category,ونش وسحب,YES,تاجر سيارات,Military AutoSource (MAS) Ali Al Salem On Base,الكويت,4.4,37,ChIJx80IoMtVxT8RsEq9zb00334
HIGH,وكيل,google_category,قير وفتيس,YES,تاجر سيارات,الخدمة السريعة ميتسوبيشي الملا للسيارات,الري,4.2,1125,ChIJwZ6HUJiazz8RT48m_zxRNXw
HIGH,وكيل,google_category,قير وفتيس,YES,تاجر سيارات,Mitsubishi Al Mulla Service Center & Spare Parts Ahmadi Center - مركز خدمة ميتسوبيشي الملا وقطع الغيار في الاحمدي,شرق الأحمدي,4.9,535,ChIJgYdjt6MHzz8RE8nQo5SAeLM
HIGH,وكيل,google_category,قير وفتيس,YES,مورد سيارات شيفروليه,Chevrolet Alghanim Safat Service Center - Fahaheel مركز خدمة شفروليه الغانم -,الفحيحيل,4.0,235,ChIJJ9YgP1IGzz8R0GlagZrj5hM
HIGH,وكيل,google_category,كمبيوتر وتشخيص,YES,مورد سيارات فورد,فورد الغانم (الشويخ),شويخ الصناعية 1,4.0,1723,ChIJbXTiQcuazz8R_D0SuqSdBAE
HIGH,وكيل,google_category,كمبيوتر وتشخيص,YES,تاجر سيارات,بي ام دبليو الغانم الكويت,شويخ الصناعية 1,4.3,1356,ChIJ0TRiKcyazz8RK9YWZJOzeyo
HIGH,وكيل,google_category,كمبيوتر وتشخيص,YES,مزاد السيارات,Sircar Auctionمزاد سيركار,العارضية الحرفية,4.0,14,ChIJPZbu2BqRzz8RN4BMJpJTw0w
HIGH,وكيل,google_category,كمبيوتر وتشخيص,YES,تاجر سيارات,مركز مقدم موتورز لبيع وشراء السيارات,غرب ابو فطيرة الحرفية,4.3,31,ChIJx8R51Fugzz8REE1Edi2wG0I
